Cliente	Fecha	Pedido	Precio	Producto	Nombre_producto	
Cliente26	03/09/2017	16	1500	VER0038	Pimentón Rojo / Libra	
Cliente26	03/09/2017	2	1200	VER0007	Berenjena / Libra	
Cliente3	02/09/2017	4	1300	TUB0005	Papa Criolla / Libra	
Cliente3	02/09/2017	2	1900	TUB0009	Rábano Rojo / Libra	
Cliente3	02/09/2017	1	4500	VER0050	Rúgula / Libra	
Cliente3	02/09/2017	2	3500	VER0043	Repollo Morado / Unidad	
Cliente3	02/09/2017	8	1500	VER0038	Pimentón Rojo / Libra	
Cliente3	02/09/2017	3	900	VER0035	Pepino Cohombro / Libra	
Cliente3	02/09/2017	2	1400	VER0028	Lechuga Crespa / Unidad	
Cliente3	02/09/2017	2	1400	VER0020	Espinaca / Libra	
Cliente3	02/09/2017	1	500	VER0017	Cilantro / 100 gramos	
Cliente3	02/09/2017	4	7000	VER0016	Champiñón / Libra	
Cliente3	02/09/2017	1	1200	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente3	02/09/2017	3	1600	VER0013	Cebolla Cabezona Roja / Libra	
Cliente3	02/09/2017	2	1900	VER0009	Brócoli / Libra	
Cliente3	02/09/2017	2	1100	VER0005	Apio / Libra	
Cliente3	02/09/2017	5	900	VER0003	Albahaca / 100 gramos	
Cliente3	02/09/2017	4	700	TUB0006	Papa Pastusa / Libra	
Cliente3	02/09/2017	1	1000	TUB0001	Arracacha / Libra	
Cliente3	02/09/2017	2	1400	TUB0010	Remolacha / Libra	
Cliente3	02/09/2017	5	1000	TUB0012	Zanahoria / Libra	
Cliente3	02/09/2017	4	3000	GRA0006	Mazorca Desgranada / Libra	
Cliente3	02/09/2017	14	1300	FRU0046	Tomate Chonto / Libra	
Cliente3	02/09/2017	2	4000	FRU0045	Tomate Cherry / Libra	
Cliente3	02/09/2017	3	1700	FRU0025	Lulo / Libra	
Cliente3	02/09/2017	2	1200	FRU0024	Limón Tahití / Libra	
Cliente3	02/09/2017	3	2000	FRU0003	Aguacate Papelillo / Libra	
Cliente26	31/08/2017	2	1200	FRU0023	Limón Común / Libra	
Cliente26	31/08/2017	3	650	FRU0034	Naranja Sweety / Libra	
Cliente26	31/08/2017	10	1400	FRU0048	Tomate Larga Vida / Libra	
Cliente26	31/08/2017	14	1200	TUB0012	Zanahoria / Libra	
Cliente26	31/08/2017	10	1100	VER0010	Zucchini Verde / Libra	
Cliente26	31/08/2017	1	5700	VER0053	Ajo Nacional / Libra	
Cliente26	31/08/2017	4	1600	VER0041	Puerro / Libra	
Cliente26	31/08/2017	20	1000	VER0052	Plátano Maduro / Libra	
Cliente26	31/08/2017	18	1500	VER0038	Pimentón Rojo / Libra	
Cliente26	31/08/2017	12	1200	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente26	31/08/2017	4	1200	VER0007	Berenjena / Libra	
Cliente21	31/08/2017	1	800	VER0037	Perejil Liso / 100 gramos	
Cliente21	31/08/2017	10	1100	FRU0040	Pera Importada / Unidad	
Cliente21	31/08/2017	2	1300	TUB0005	Papa Criolla / Libra	
Cliente21	31/08/2017	8	1000	VER0052	Plátano Maduro / Libra	
Cliente21	31/08/2017	6	700	VER0006	Ahuyama / Libra	
Cliente21	31/08/2017	4	1000	TUB0001	Arracacha / Libra	
Cliente21	31/08/2017	4	1400	FRU0048	Tomate Larga Vida / Libra	
Cliente21	31/08/2017	4	1100	VER0005	Apio / Libra	
Cliente21	31/08/2017	4	2000	FRU0003	Aguacate Papelillo / Libra	
Cliente21	31/08/2017	6	2800	FRU0028	Mango Tommy Atkins / Libra	
Cliente21	31/08/2017	1	3500	FRU0042	Piña Golden Sweet / Unidad	
Cliente21	31/08/2017	8	1500	FRU0016	Fresa Pareja / Libra	
Cliente21	31/08/2017	12	1100	FRU0008	Banano Criollo / Libra	
Cliente21	31/08/2017	1	2100	FRU0033	Mora Castilla / Libra	
Cliente21	31/08/2017	10	1200	TUB0012	Zanahoria / Libra	
Cliente21	31/08/2017	10	1600	VER0013	Cebolla Cabezona Roja / Libra	
Cliente21	31/08/2017	1	1200	FRU0024	Limón Tahití / Libra	
Cliente21	31/08/2017	8	1100	VER0010	Zucchini Verde / Libra	
Cliente21	31/08/2017	4	7000	VER0016	Champiñón / Libra	
Cliente21	31/08/2017	10	1300	FRU0046	Tomate Chonto / Libra	
Cliente11	30/08/2017	12	900	FRU0029	Manzana Roja / Unidad	
Cliente11	30/08/2017	4	1100	FRU0008	Banano Criollo / Libra	
Cliente11	30/08/2017	10	3500	GRA0006	Mazorca Desgranada / Libra	
Cliente3	30/08/2017	6	700	TUB0006	Papa Pastusa / Libra	
Cliente3	30/08/2017	1	800	VER0047	Tomillo / 100 gramos	
Cliente3	30/08/2017	3	1100	VER0052	Plátano Maduro / Libra	
Cliente3	30/08/2017	2	800	VER0035	Pepino Cohombro / Libra	
Cliente3	30/08/2017	2	1400	VER0028	Lechuga Crespa / Unidad	
Cliente3	30/08/2017	1	2200	VER0020	Espinaca / Libra	
Cliente3	30/08/2017	1	500	VER0017	Cilantro / 100 gramos	
Cliente3	30/08/2017	3	7000	VER0016	Champiñón / Libra	
Cliente3	30/08/2017	2	1800	VER0013	Cebolla Cabezona Roja / Libra	
Cliente3	30/08/2017	2	1900	VER0009	Brócoli / Libra	
Cliente3	30/08/2017	4	1500	VER0007	Berenjena / Libra	
Cliente3	30/08/2017	1	600	TUB0010	Remolacha / Libra	
Cliente3	30/08/2017	4	1500	TUB0012	Zanahoria / Libra	
Cliente3	30/08/2017	1	800	TUB0004	Jengibre / 100 gramos	
Cliente3	30/08/2017	2	3500	GRA0006	Mazorca Desgranada / Libra	
Cliente3	30/08/2017	7	1400	FRU0046	Tomate Chonto / Libra	
Cliente3	30/08/2017	2	3500	FRU0045	Tomate Cherry / Libra	
Cliente3	30/08/2017	4	650	FRU0034	Naranja Sweety / Libra	
Cliente3	30/08/2017	1	1200	FRU0024	Limón Tahití / Libra	
Cliente3	30/08/2017	2	2000	FRU0012	Ciruela / Libra	
Cliente3	30/08/2017	3	1400	FRU0007	Banano Bocadillo / Libra	
Cliente3	30/08/2017	1	2400	FRU0003	Aguacate Papelillo / Libra	
Cliente29	30/08/2017	1	7000	GRA0001	Arveja Desgranada / Libra	
Cliente29	30/08/2017	1	3500	GRA0006	Mazorca Desgranada / Libra	
Cliente29	30/08/2017	1	1100	VER0005	Apio / Libra	
Cliente29	30/08/2017	1	700	VER0049	Yerbabuena / 100 gramos	
Cliente29	30/08/2017	2	800	VER0035	Pepino Cohombro / Libra	
Cliente29	30/08/2017	1	1500	FRU0027	Mango Azúcar / Libra	
Cliente29	30/08/2017	1	4500	FRU0032	Melón / Unidad	
Cliente29	30/08/2017	1	1700	FRU0025	Lulo / Libra	
Cliente29	30/08/2017	4	7000	VER0016	Champiñón / Libra	
Cliente29	30/08/2017	2	1200	FRU0024	Limón Tahití / Libra	
Cliente29	30/08/2017	2	1400	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente29	30/08/2017	8	1400	FRU0046	Tomate Chonto / Libra	
Cliente29	30/08/2017	3	1400	VER0028	Lechuga Crespa / Unidad	
Cliente26	29/08/2017	3	500	VER0017	Cilantro / 100 gramos	
Cliente26	29/08/2017	8	1200	VER0014	Cebolla Larga / Libra	
Cliente26	29/08/2017	9	800	VER0051	Perejil Crespo / 100 gramos	
Cliente26	29/08/2017	6	1600	VER0041	Puerro / Libra	
Cliente26	29/08/2017	16	1600	VER0038	Pimentón Rojo / Libra	
Cliente26	29/08/2017	8	1100	VER0010	Zucchini Verde / Libra	
Cliente26	29/08/2017	60	1100	VER0052	Plátano Maduro / Libra	
Cliente26	29/08/2017	14	1400	FRU0046	Tomate Chonto / Libra	
Cliente26	29/08/2017	10	1600	FRU0048	Tomate Larga Vida / Libra	
Cliente26	29/08/2017	30	1500	TUB0012	Zanahoria / Libra	
Cliente26	29/08/2017	54	1400	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente29	28/08/2017	1	1000	VER0044	Romero / 100 gramos	
Cliente29	28/08/2017	1	2200	FRU0033	Mora Castilla / Libra	
Cliente29	28/08/2017	9	1400	VER0028	Lechuga Crespa / Unidad	
Cliente29	28/08/2017	1	800	VER0035	Pepino Cohombro / Libra	
Cliente29	28/08/2017	3	7000	VER0016	Champiñón / Libra	
Cliente29	28/08/2017	9	1400	FRU0046	Tomate Chonto / Libra	
Cliente29	28/08/2017	1	800	VER0035	Pepino Cohombro / Libra	
Cliente29	28/08/2017	1	1600	FRU0016	Fresa Pareja / Libra	
Cliente29	28/08/2017	1	3000	FRU0042	Piña Golden Sweet / Unidad	
Cliente29	28/08/2017	2	1200	FRU0024	Limón Tahití / Libra	
Cliente29	28/08/2017	3	7000	VER0016	Champiñón / Libra	
Cliente29	28/08/2017	9	1400	FRU0046	Tomate Chonto / Libra	
Cliente29	28/08/2017	8	1400	VER0028	Lechuga Crespa / Unidad	
Cliente26	28/08/2017	2	1600	FRU0048	Tomate Larga Vida / Libra	
Cliente26	28/08/2017	2	1400	FRU0046	Tomate Chonto / Libra	
Cliente26	28/08/2017	12	1500	TUB0012	Zanahoria / Libra	
Cliente26	28/08/2017	4	1100	VER0010	Zucchini Verde / Libra	
Cliente26	28/08/2017	20	1100	VER0052	Plátano Maduro / Libra	
Cliente26	28/08/2017	2	500	VER0017	Cilantro / 100 gramos	
Cliente3	28/08/2017	1	700	VER0049	Yerbabuena / 100 gramos	
Cliente3	28/08/2017	1	4500	VER0050	Rúgula / Libra	
Cliente3	28/08/2017	2	1600	VER0038	Pimentón Rojo / Libra	
Cliente3	28/08/2017	1	800	VER0037	Perejil Liso / 100 gramos	
Cliente3	28/08/2017	2	800	VER0035	Pepino Cohombro / Libra	
Cliente3	28/08/2017	2	1400	VER0028	Lechuga Crespa / Unidad	
Cliente3	28/08/2017	1	2200	VER0020	Espinaca / Libra	
Cliente3	28/08/2017	1	500	VER0017	Cilantro / 100 gramos	
Cliente3	28/08/2017	4	7000	VER0016	Champiñón / Libra	
Cliente3	28/08/2017	3	1800	VER0013	Cebolla Cabezona Roja / Libra	
Cliente3	28/08/2017	3	500	VER0003	Albahaca / 100 gramos	
Cliente3	28/08/2017	2	1100	VER0005	Apio / Libra	
Cliente3	28/08/2017	4	1500	VER0007	Berenjena / Libra	
Cliente3	28/08/2017	5	1500	TUB0012	Zanahoria / Libra	
Cliente3	28/08/2017	1	1000	TUB0001	Arracacha / Libra	
Cliente3	28/08/2017	4	3500	GRA0006	Mazorca Desgranada / Libra	
Cliente3	28/08/2017	3	1800	FRU0031	Maracuyá / Libra	
Cliente3	28/08/2017	2	3500	FRU0045	Tomate Cherry / Libra	
Cliente3	28/08/2017	5	1400	FRU0046	Tomate Chonto / Libra	
Cliente3	28/08/2017	3	2400	FRU0003	Aguacate Papelillo / Libra	
Cliente3	28/08/2017	1	6800	VER0002	Ajo Importado / Libra	
Cliente21	28/08/2017	2	2300	FRU0054	Fresa Grande / Libra	
Cliente21	28/08/2017	2	700	TUB0006	Papa Pastusa / Libra	
Cliente21	28/08/2017	2	1300	TUB0005	Papa Criolla / Libra	
Cliente21	28/08/2017	1	2400	FRU0003	Aguacate Papelillo / Libra	
Cliente21	28/08/2017	4	1100	VER0050	Rúgula / Libra	
Cliente21	28/08/2017	4	1900	VER0009	Brócoli / Libra	
Cliente21	28/08/2017	4	1200	FRU0019	Guayaba / Libra	
Cliente21	28/08/2017	4	2200	VER0043	Repollo Morado / Unidad	
Cliente21	28/08/2017	6	700	VER0006	Ahuyama / Libra	
Cliente21	28/08/2017	10	1500	TUB0012	Zanahoria / Libra	
Cliente21	28/08/2017	10	1800	VER0013	Cebolla Cabezona Roja / Libra	
Cliente21	28/08/2017	4	1100	VER0010	Zucchini Verde / Libra	
Cliente21	28/08/2017	2	7000	VER0016	Champiñón / Libra	
Cliente21	28/08/2017	16	1400	FRU0046	Tomate Chonto / Libra	
Cliente16	28/08/2017	100	2200	FRU0002	Aguacate Haas / Libra	
Cliente26	27/08/2017	4	1600	VER0041	Puerro / Libra	
Cliente26	27/08/2017	16	1600	FRU0048	Tomate Larga Vida / Libra	
Cliente26	27/08/2017	28	1500	TUB0012	Zanahoria / Libra	
Cliente26	27/08/2017	14	1100	VER0010	Zucchini Verde / Libra	
Cliente26	27/08/2017	50	1100	VER0052	Plátano Maduro / Libra	
Cliente26	27/08/2017	20	1600	VER0038	Pimentón Rojo / Libra	
Cliente26	27/08/2017	40	1400	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente26	27/08/2017	4	1500	VER0007	Berenjena / Libra	
Cliente29	26/08/2017	5	1100	FRU0040	Pera Importada / Unidad	
Cliente29	26/08/2017	1	2200	FRU0033	Mora Castilla / Libra	
Cliente29	26/08/2017	4	1000	FRU0055	Mandarina Oneco / Libra	
Cliente29	26/08/2017	1	4500	FRU0022	Kiwi / Libra	
Cliente29	26/08/2017	2	2300	FRU0054	Fresa Grande / Libra	
Cliente29	26/08/2017	1	2500	FRU0015	Feijoa / Libra	
Cliente29	26/08/2017	1	2000	FRU0012	Ciruela / Libra	
Cliente29	26/08/2017	6	1100	FRU0008	Banano Criollo / Libra	
Cliente29	26/08/2017	9	1400	FRU0046	Tomate Chonto / Libra	
Cliente29	26/08/2017	2	800	VER0035	Pepino Cohombro / Libra	
Cliente29	26/08/2017	8	1400	VER0028	Lechuga Crespa / Unidad	
Cliente29	26/08/2017	3	7000	VER0016	Champiñón / Libra	
Cliente29	26/08/2017	1	4800	FRU0039	Patilla Baby / Unidad	
Cliente29	26/08/2017	2	1800	FRU0031	Maracuyá / Libra	
Cliente3	25/08/2017	1	700	VER0049	Yerbabuena / 100 gramos	
Cliente3	25/08/2017	1	4500	VER0050	Rúgula / Libra	
Cliente3	25/08/2017	2	2200	VER0043	Repollo Morado / Unidad	
Cliente3	25/08/2017	2	1600	VER0038	Pimentón Rojo / Libra	
Cliente3	25/08/2017	1	800	VER0037	Perejil Liso / 100 gramos	
Cliente3	25/08/2017	2	800	VER0035	Pepino Cohombro / Libra	
Cliente3	25/08/2017	2	1400	VER0028	Lechuga Crespa / Unidad	
Cliente3	25/08/2017	1	2200	VER0020	Espinaca / Libra	
Cliente3	25/08/2017	1	500	VER0017	Cilantro / 100 gramos	
Cliente3	25/08/2017	4	7000	VER0016	Champiñón / Libra	
Cliente3	25/08/2017	3	1800	VER0013	Cebolla Cabezona Roja / Libra	
Cliente3	25/08/2017	2	1900	VER0009	Brócoli / Libra	
Cliente3	25/08/2017	3	500	VER0003	Albahaca / 100 gramos	
Cliente3	25/08/2017	2	1100	VER0005	Apio / Libra	
Cliente3	25/08/2017	4	1500	VER0007	Berenjena / Libra	
Cliente3	25/08/2017	5	1500	TUB0012	Zanahoria / Libra	
Cliente3	25/08/2017	1	1000	TUB0001	Arracacha / Libra	
Cliente3	25/08/2017	4	3500	GRA0006	Mazorca Desgranada / Libra	
Cliente3	25/08/2017	3	1800	FRU0031	Maracuyá / Libra	
Cliente3	25/08/2017	2	3500	FRU0045	Tomate Cherry / Libra	
Cliente3	25/08/2017	15	1400	FRU0046	Tomate Chonto / Libra	
Cliente3	25/08/2017	3	2400	FRU0003	Aguacate Papelillo / Libra	
Cliente21	24/08/2017	6	1100	VER0050	Rúgula / Libra	
Cliente21	24/08/2017	4	3000	FRU0057	Fresa Jumbo / Libra	
Cliente21	24/08/2017	6	700	VER0006	Ahuyama / Libra	
Cliente21	24/08/2017	1	2500	FRU0036	Papaya Hawaiana / Unidad	
Cliente21	24/08/2017	1	10000	FRU0038	Patilla / Unidad	
Cliente21	24/08/2017	2	600	TUB0010	Remolacha / Libra	
Cliente21	24/08/2017	6	900	FRU0030	Manzana Verde / Unidad	
Cliente21	24/08/2017	12	1100	VER0052	Plátano Maduro / Libra	
Cliente21	24/08/2017	2	1300	TUB0005	Papa Criolla / Libra	
Cliente21	24/08/2017	10	1400	FRU0046	Tomate Chonto / Libra	
Cliente21	24/08/2017	4	1600	FRU0048	Tomate Larga Vida / Libra	
Cliente21	24/08/2017	2	1500	FRU0028	Mango Tommy Atkins / Libra	
Cliente21	24/08/2017	2	3000	FRU0042	Piña Golden Sweet / Unidad	
Cliente21	24/08/2017	8	1500	TUB0012	Zanahoria / Libra	
Cliente21	24/08/2017	1	2200	FRU0033	Mora Castilla / Libra	
Cliente21	24/08/2017	16	1100	FRU0008	Banano Criollo / Libra	
Cliente21	24/08/2017	1	1500	VER0007	Berenjena / Libra	
Cliente21	24/08/2017	8	1800	VER0013	Cebolla Cabezona Roja / Libra	
Cliente21	24/08/2017	8	1600	VER0038	Pimentón Rojo / Libra	
Cliente21	24/08/2017	2	1200	FRU0024	Limón Tahití / Libra	
Cliente21	24/08/2017	6	1100	VER0010	Zucchini Verde / Libra	
Cliente3	23/08/2017	2	600	TUB0010	Remolacha / Libra	
Cliente3	23/08/2017	3	1000	TUB0008	Papa Sabanera / Libra	
Cliente3	23/08/2017	2	800	VER0035	Pepino Cohombro / Libra	
Cliente3	23/08/2017	2	1400	VER0028	Lechuga Crespa / Unidad	
Cliente3	23/08/2017	1	500	VER0017	Cilantro / 100 gramos	
Cliente3	23/08/2017	1	7000	VER0016	Champiñón / Libra	
Cliente3	23/08/2017	3	1800	VER0013	Cebolla Cabezona Roja / Libra	
Cliente3	23/08/2017	1	1400	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente3	23/08/2017	2	1100	VER0005	Apio / Libra	
Cliente3	23/08/2017	4	1500	TUB0012	Zanahoria / Libra	
Cliente3	23/08/2017	2	1000	TUB0001	Arracacha / Libra	
Cliente3	23/08/2017	4	700	TUB0006	Papa Pastusa / Libra	
Cliente3	23/08/2017	3	1300	TUB0005	Papa Criolla / Libra	
Cliente3	23/08/2017	3	3500	GRA0006	Mazorca Desgranada / Libra	
Cliente3	23/08/2017	8	1400	FRU0046	Tomate Chonto / Libra	
Cliente3	23/08/2017	2	3500	FRU0045	Tomate Cherry / Libra	
Cliente3	23/08/2017	2	1200	FRU0024	Limón Tahití / Libra	
Cliente3	23/08/2017	3	1200	FRU0020	Guayaba Pera / Libra	
Cliente3	23/08/2017	3	1100	FRU0008	Banano Criollo / Libra	
Cliente3	23/08/2017	3	2400	FRU0003	Aguacate Papelillo / Libra	
Cliente26	22/08/2017	3	650	FRU0034	Naranja Sweety / Libra	
Cliente26	22/08/2017	36	1500	TUB0012	Zanahoria / Libra	
Cliente26	22/08/2017	20	1600	FRU0048	Tomate Larga Vida / Libra	
Cliente26	22/08/2017	16	1100	VER0010	Zucchini Verde / Libra	
Cliente26	22/08/2017	3	500	VER0017	Cilantro / 100 gramos	
Cliente26	22/08/2017	8	1200	VER0014	Cebolla Larga / Libra	
Cliente26	22/08/2017	60	1100	VER0052	Plátano Maduro / Libra	
Cliente26	22/08/2017	10	800	VER0051	Perejil Crespo / 100 gramos	
Cliente26	22/08/2017	30	1600	VER0038	Pimentón Rojo / Libra	
Cliente26	22/08/2017	60	1400	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente26	22/08/2017	6	1500	VER0007	Berenjena / Libra	
Cliente3	22/08/2017	1	4500	VER0050	Rúgula / Libra	
Cliente3	22/08/2017	4	1600	VER0038	Pimentón Rojo / Libra	
Cliente3	22/08/2017	1	2200	VER0043	Repollo Morado / Unidad	
Cliente3	22/08/2017	2	800	VER0035	Pepino Cohombro / Libra	
Cliente3	22/08/2017	1	1400	VER0028	Lechuga Crespa / Unidad	
Cliente3	22/08/2017	1	2200	VER0020	Espinaca / Libra	
Cliente3	22/08/2017	3	7000	VER0016	Champiñón / Libra	
Cliente3	22/08/2017	2	1800	VER0013	Cebolla Cabezona Roja / Libra	
Cliente3	22/08/2017	1	1400	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente3	22/08/2017	2	1900	VER0009	Brócoli / Libra	
Cliente3	22/08/2017	3	1500	VER0007	Berenjena / Libra	
Cliente3	22/08/2017	2	600	TUB0010	Remolacha / Libra	
Cliente3	22/08/2017	1	1900	TUB0009	Rábano Rojo / Libra	
Cliente3	22/08/2017	1	1000	TUB0001	Arracacha / Libra	
Cliente3	22/08/2017	3	700	TUB0006	Papa Pastusa / Libra	
Cliente3	22/08/2017	1	1300	TUB0005	Papa Criolla / Libra	
Cliente3	22/08/2017	1	3500	FRU0045	Tomate Cherry / Libra	
Cliente3	22/08/2017	8	1400	FRU0046	Tomate Chonto / Libra	
Cliente3	22/08/2017	1	1200	FRU0024	Limón Tahití / Libra	
Cliente3	22/08/2017	2	1600	FRU0016	Fresa Pareja / Libra	
Cliente3	22/08/2017	3	1100	FRU0008	Banano Criollo / Libra	
Cliente3	22/08/2017	3	2400	FRU0003	Aguacate Papelillo / Libra	
Cliente29	22/08/2017	2	650	FRU0034	Naranja Sweety / Libra	
Cliente29	22/08/2017	2	1500	FRU0027	Mango Azúcar / Libra	
Cliente29	22/08/2017	2	1400	FRU0013	Curuba / Libra	
Cliente29	22/08/2017	1	800	VER0035	Pepino Cohombro / Libra	
Cliente29	22/08/2017	3	7000	VER0016	Champiñón / Libra	
Cliente29	22/08/2017	9	1400	FRU0046	Tomate Chonto / Libra	
Cliente29	22/08/2017	8	1400	VER0028	Lechuga Crespa / Unidad	
Cliente26	21/08/2017	18	1100	VER0010	Zucchini Verde / Libra	
Cliente26	21/08/2017	24	1600	FRU0048	Tomate Larga Vida / Libra	
Cliente26	21/08/2017	36	1500	TUB0012	Zanahoria / Libra	
Cliente26	21/08/2017	4	1600	VER0041	Puerro / Libra	
Cliente26	21/08/2017	90	1100	VER0052	Plátano Maduro / Libra	
Cliente26	21/08/2017	24	1600	VER0038	Pimentón Rojo / Libra	
Cliente26	21/08/2017	70	1400	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente26	21/08/2017	4	1500	VER0007	Berenjena / Libra	
Cliente21	21/08/2017	6	1500	TUB0012	Zanahoria / Libra	
Cliente21	21/08/2017	8	1400	FRU0046	Tomate Chonto / Libra	
Cliente21	21/08/2017	4	1500	FRU0028	Mango Tommy Atkins / Libra	
Cliente21	21/08/2017	2	1200	FRU0024	Limón Tahití / Libra	
Cliente21	21/08/2017	4	3000	FRU0057	Fresa Jumbo / Libra	
Cliente21	21/08/2017	4	2300	FRU0054	Fresa Grande / Libra	
Cliente21	21/08/2017	4	1100	VER0010	Zucchini Verde / Libra	
Cliente21	21/08/2017	6	1100	VER0050	Rúgula / Libra	
Cliente21	21/08/2017	8	1100	VER0052	Plátano Maduro / Libra	
Cliente21	21/08/2017	2	7000	VER0016	Champiñón / Libra	
Cliente21	21/08/2017	8	1800	VER0013	Cebolla Cabezona Roja / Libra	
Cliente21	21/08/2017	4	1900	VER0009	Brócoli / Libra	
Cliente21	21/08/2017	4	1000	TUB0001	Arracacha / Libra	
Cliente21	21/08/2017	4	700	VER0006	Ahuyama / Libra	
Cliente21	21/08/2017	8	1100	FRU0008	Banano Criollo / Libra	
Cliente29	19/08/2017	1	2200	FRU0033	Mora Castilla / Libra	
Cliente29	19/08/2017	1	4500	FRU0032	Melón / Unidad	
Cliente29	19/08/2017	2	2500	FRU0010	Carambolo / Libra	
Cliente29	19/08/2017	3	1200	FRU0024	Limón Tahití / Libra	
Cliente29	19/08/2017	7	1400	VER0028	Lechuga Crespa / Unidad	
Cliente29	19/08/2017	10	1400	FRU0046	Tomate Chonto / Libra	
Cliente29	19/08/2017	3	7000	VER0016	Champiñón / Libra	
Cliente29	19/08/2017	2	800	VER0035	Pepino Cohombro / Libra	
Cliente29	19/08/2017	9	1400	FRU0046	Tomate Chonto / Libra	
Cliente29	19/08/2017	3	7000	VER0016	Champiñón / Libra	
Cliente29	19/08/2017	8	1400	VER0028	Lechuga Crespa / Unidad	
Cliente29	19/08/2017	1	3000	FRU0042	Piña Golden Sweet / Unidad	
Cliente29	19/08/2017	2	1800	FRU0031	Maracuyá / Libra	
Cliente20	19/08/2017	5	500	VER0003	Albahaca / 100 gramos	
Cliente20	19/08/2017	3	650	FRU0034	Naranja Sweety / Libra	
Cliente20	19/08/2017	6	1100	FRU0008	Banano Criollo / Libra	
Cliente20	19/08/2017	4	2200	FRU0033	Mora Castilla / Libra	
Cliente20	19/08/2017	1	2300	FRU0054	Fresa Grande / Libra	
Cliente20	19/08/2017	5	1600	FRU0016	Fresa Pareja / Libra	
Cliente20	19/08/2017	1	1100	VER0005	Apio / Libra	
Cliente20	19/08/2017	2	1900	VER0009	Brócoli / Libra	
Cliente20	19/08/2017	5	800	VER0026	Laurel / 100 gramos	
Cliente20	19/08/2017	5	800	VER0047	Tomillo / 100 gramos	
Cliente20	19/08/2017	6	1500	TUB0012	Zanahoria / Libra	
Cliente20	19/08/2017	6	1200	FRU0024	Limón Tahití / Libra	
Cliente20	19/08/2017	2	1100	VER0050	Rúgula / Libra	
Cliente20	19/08/2017	2	1100	VER0010	Zucchini Verde / Libra	
Cliente20	19/08/2017	4	1600	VER0038	Pimentón Rojo / Libra	
Cliente20	19/08/2017	1	1000	TUB0001	Arracacha / Libra	
Cliente20	19/08/2017	1	1300	TUB0005	Papa Criolla / Libra	
Cliente20	19/08/2017	1	1000	TUB0008	Papa Sabanera / Libra	
Cliente20	19/08/2017	2	1500	FRU0028	Mango Tommy Atkins / Libra	
Cliente20	19/08/2017	1	1200	VER0014	Cebolla Larga / Libra	
Cliente20	19/08/2017	6	1800	VER0013	Cebolla Cabezona Roja / Libra	
Cliente20	19/08/2017	5	500	VER0017	Cilantro / 100 gramos	
Cliente20	19/08/2017	1	1900	TUB0009	Rábano Rojo / Libra	
Cliente20	19/08/2017	4	2200	FRU0002	Aguacate Haas / Libra	
Cliente20	19/08/2017	2	1100	VER0052	Plátano Maduro / Libra	
Cliente20	19/08/2017	8	1400	FRU0046	Tomate Chonto / Libra	
Cliente20	19/08/2017	1	1100	FRU0040	Pera Importada / Unidad	
Cliente21	17/08/2017	1	600	VER0054	Calabacín / Libra	
Cliente21	17/08/2017	4	900	FRU0030	Manzana Verde / Unidad	
Cliente21	17/08/2017	7	1100	VER0050	Rúgula / Libra	
Cliente21	17/08/2017	1	800	TUB0004	Jengibre / 100 gramos	
Cliente21	17/08/2017	3	4500	FRU0022	Kiwi / Libra	
Cliente21	17/08/2017	4	2400	FRU0003	Aguacate Papelillo / Libra	
Cliente21	17/08/2017	12	1100	VER0052	Plátano Maduro / Libra	
Cliente21	17/08/2017	13	1500	TUB0012	Zanahoria / Libra	
Cliente21	17/08/2017	4	1300	TUB0005	Papa Criolla / Libra	
Cliente21	17/08/2017	16	1100	FRU0008	Banano Criollo / Libra	
Cliente21	17/08/2017	6	1400	FRU0046	Tomate Chonto / Libra	
Cliente21	17/08/2017	9	700	VER0006	Ahuyama / Libra	
Cliente21	17/08/2017	2	1600	FRU0048	Tomate Larga Vida / Libra	
Cliente21	17/08/2017	2	1100	VER0005	Apio / Libra	
Cliente21	17/08/2017	4	1500	FRU0028	Mango Tommy Atkins / Libra	
Cliente21	17/08/2017	2	500	VER0017	Cilantro / 100 gramos	
Cliente21	17/08/2017	3	3000	FRU0042	Piña Golden Sweet / Unidad	
Cliente21	17/08/2017	9	1800	VER0013	Cebolla Cabezona Roja / Libra	
Cliente21	17/08/2017	7	1100	VER0010	Zucchini Verde / Libra	
Cliente21	17/08/2017	10	1600	VER0038	Pimentón Rojo / Libra	
Cliente21	17/08/2017	2	1200	FRU0019	Guayaba / Libra	
Cliente26	16/08/2017	1	1800	FRU0035	Naranja Tangelo / Libra	
Cliente26	16/08/2017	16	1600	VER0041	Puerro / Libra	
Cliente26	16/08/2017	3	500	VER0017	Cilantro / 100 gramos	
Cliente26	16/08/2017	1	500	VER0003	Albahaca / 100 gramos	
Cliente26	16/08/2017	4	1400	FRU0046	Tomate Chonto / Libra	
Cliente26	16/08/2017	10	1600	FRU0048	Tomate Larga Vida / Libra	
